feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank,fold,feature_strategy,selected_feature_k,selected
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_stddevRisingSlope,0.0007265985718920595,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,5996,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_amean,0.0007255613075934253,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,5997,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_14_stddevFallingSlope,0.0007255215585870056,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,5998,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_upleveltime75,0.0007244445452819517,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,5999,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_risetime,0.0007234629011663173,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6000,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_25_linregc1,0.0007222309188505375,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6001,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_qregerrQ,0.0007220003840886322,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6002,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_upleveltime25,0.0007210227196113044,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6003,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_lpc3,0.0007207962118643522,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6004,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_8_linregc1,0.0007202676306192686,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6005,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_segLenStddev,0.000720152363238316,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6006,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_0_iqr1_2,0.0007199894349509769,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6007,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_qregc1,0.0007189362520991162,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6008,5,compare_is10_top800_lightgbm,800.0,False
strong__delta2_mfcc_19_iqr,0.000718423589407259,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6009,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_5_iqr2_3,0.0007181215159091275,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6010,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_zcr_sma_de_maxPos,0.0007179347571685951,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6011,5,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_29_min,0.0007179228182536753,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6012,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_12_minRangeRel,0.0007172710577276723,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6013,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_12_quartile2,0.0007167941170272817,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6014,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_upleveltime50,0.0007159516181224397,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6015,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_5_iqr1_2,0.0007156535242626148,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6016,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_2_linregc1,0.000713801523773992,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6017,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_qregc3,0.0007137896322357186,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6018,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_9_upleveltime90,0.0007137577951292656,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6019,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_linregc1,0.0007137459035909922,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6020,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_logMelFreqBand_sma_de_1_maxPos,0.0007136425751249595,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6021,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_logMelFreqBand_sma_de_6_linregc1,0.0007129907672223099,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6022,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_1_iqr2_3,0.0007120806618429018,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6023,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_11_maxPos,0.0007103360168352648,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6024,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_6_lpc4,0.0007099544453242938,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6025,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_17_range,0.0007085952567126415,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6026,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_lpc3,0.0007082058206783502,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6027,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_10_iqr2_3,0.0007080945329357042,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6028,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_24_iqr1_2,0.0007080348857377513,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6029,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_17_peakRangeAbs,0.0007066041583898727,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6030,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_zcr_sma_skewness,0.0007055231654465122,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6031,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_6_qregc1,0.0007051058719440746,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6032,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_24_lpc1,0.0007049707537482353,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6033,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_30_skew,0.0007045653991607176,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6034,5,compare_is10_top800_lightgbm,800.0,False
strong__delta2_mfcc_12_q75,0.0007041600445731997,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6035,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_qregc3,0.0007040964177369403,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6036,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_peakRangeRel,0.0007035519653152767,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6037,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_13_leftctime,0.0007032539188320982,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6038,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_F0final_sma_de_linregc1,0.0007031306921745324,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6039,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_10_meanFallingSlope,0.0007028087678615143,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6040,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_17_maxSegLen,0.0007027173783104013,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6041,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_shimmerLocal_sma_de_amean,0.0007026339006592552,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6042,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_meanFallingSlope,0.0007021212379673981,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6043,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_13_lpc3,0.0007016403650053475,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6044,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_11_segLenStddev,0.0007012548612327162,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6045,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_7_percentile1_0,0.0007011435734900703,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6046,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_lpc1,0.0007009965163793111,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6047,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_6_minRangeRel,0.0007007660289940524,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6048,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_de_flatness,0.000700058600908403,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6049,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_qregc3,0.0006999711909955968,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6050,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_34_q75,0.0006992160546269145,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6051,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_F0final_sma_maxPos,0.000698548375547685,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6052,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_percentile99_0,0.0006971216278381131,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6053,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_11_upleveltime90,0.0006970739669317266,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6054,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_1_quartile2,0.0006969904892805804,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6055,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_de_quartile1,0.0006964420572206102,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6056,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_34_std,0.000696342708392884,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6057,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_stddev,0.00069588168624572,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6058,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_10_upleveltime75,0.0006958777066074134,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6059,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_upleveltime50,0.0006951861970749906,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6060,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_9_linregc1,0.0006948563134853592,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6061,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_de_quartile1,0.0006943754405233086,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6062,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_2_percentile1_0,0.0006935806025248531,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6063,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_shimmerLocal_sma_quartile3,0.0006931235600159956,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6064,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_13_upleveltime25,0.0006929486928137367,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6065,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_9_lpc4,0.0006928493439860105,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6066,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_lpc3,0.0006908900353930483,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6067,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_33_q75,0.0006904449317991108,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6068,5,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_14_kurtosis,0.0006881875293463237,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6069,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_upleveltime50,0.0006876033279182403,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6070,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_1_percentile1_0,0.0006871264345944963,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6071,5,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_16_min,0.0006866216838026059,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6072,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_de_quartile3,0.0006862560782215078,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6073,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_de_upleveltime75,0.0006855605890507784,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6074,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_23_leftctime,0.0006833548745193309,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6075,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_11_quartile2,0.0006832793561447981,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6076,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_logHNR_sma_de_stddev,0.0006827388833614411,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6077,5,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_09_std,0.0006809385234175113,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6078,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_qregc3,0.0006799807571317166,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6079,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_peakRangeAbs,0.0006796667920953118,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6080,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_percentile99_0,0.0006786056499668378,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6081,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_5_lpc1,0.0006772146716253791,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6082,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_1_percentile1_0,0.0006771510921657661,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6083,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_5_kurtosis,0.0006770875127061531,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6084,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_lpc3,0.0006751838242961906,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6085,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_voicingFinalUnclipped_sma_de_percentile99_0,0.0006750089570939316,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6086,5,compare_is10_top800_lightgbm,800.0,False
strong__spectral_bandwidth_median,0.0006749652284492052,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6087,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_maxPos,0.0006745161452169611,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6088,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_3_flatness,0.0006743134679232022,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6089,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_13_percentile1_0,0.0006730655670541958,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6090,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_9_quartile2,0.0006715513620551712,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6091,5,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_37_kurtosis,0.0006689522318511259,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6092,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_3_kurtosis,0.0006688727338382863,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6093,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_10_stddev,0.0006685985178083012,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6094,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_4_upleveltime90,0.0006682964916868161,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6095,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_12_rqmean,0.0006679666080971848,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6096,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_8_linregerrA,0.0006675016063117141,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6097,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_2_percentile99_0,0.0006666153787621457,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6098,5,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_28_q75,0.0006655065757272852,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6099,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_02_iqr,0.000665462847082559,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6100,5,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_5_percentile1_0,0.0006654310573527524,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6101,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_iqr1_2,0.00066527604096538,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6102,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_qregc1,0.0006647474597202964,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6103,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_1_rqmean,0.0006633882711086441,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6104,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_4_qregc1,0.0006631060958020457,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6105,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_qregc1,0.0006629829165211262,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6106,5,compare_is10_top800_lightgbm,800.0,False
strong__spectral_contrast_04_q75,0.0006621880785226708,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6107,5,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_22_skew,0.0006621602210545244,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6108,5,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_17_std,0.0006614091117007953,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6109,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_peakRangeAbs,0.0006613097628730691,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6110,5,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_11_range,0.0006610434587430508,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,6111,5,compare_is10_top800_lightgbm,800.0,False
